	Scan	Voltage (mV)	Current (A)
73	0	-25.5889892578125	-2.664327939072602e-13
74	0	-25.2685546875	-2.75373491689383e-13
75	0	-24.90234375	-2.539158170122882e-13
76	0	-24.5819091796875	-2.843141894715058e-13
77	0	-24.261474609375	-2.539158170122882e-13
78	0	-23.9410400390625	-2.807379103586567e-13
79	0	-23.5748291015625	-2.539158170122882e-13
80	0	-23.25439453125	-2.7179721257653387e-13
81	0	-22.9339599609375	-2.503395378994391e-13
82	0	-22.613525390625	-2.5570395656871275e-13
83	0	-22.247314453125	-2.5749209612513734e-13
84	0	-21.9268798828125	-2.6822093346368474e-13
85	0	-21.6064453125	-2.503395378994391e-13
86	0	-21.2860107421875	-2.646446543508356e-13
87	0	-20.9197998046875	-2.5749209612513734e-13
88	0	-20.599365234375	-2.5928023568156193e-13
89	0	-20.2789306640625	-2.4676325878658995e-13
90	0	-19.95849609375	-2.503395378994391e-13
91	0	-19.59228515625	-2.5749209612513734e-13
92	0	-19.2718505859375	-2.646446543508356e-13
93	0	-18.951416015625	-2.7358535213295846e-13
94	0	-18.585205078125	-2.62856514794411e-13
95	0	-18.2647705078125	-2.5212767745586367e-13
96	0	-17.9443359375	-2.7179721257653387e-13
97	0	-17.6239013671875	-2.503395378994391e-13
98	0	-17.2576904296875	-2.6822093346368474e-13
99	0	-16.937255859375	-2.5749209612513734e-13
100	0	-16.6168212890625	-2.896786081407795e-13
101	0	-16.29638671875	-2.3424628189161797e-13
102	0	-15.93017578125	-2.664327939072602e-13
103	0	-15.6097412109375	-2.5928023568156193e-13
104	0	-15.289306640625	-2.807379103586567e-13
105	0	-14.9688720703125	-2.6106837523798647e-13
106	0	-14.6026611328125	-2.6106837523798647e-13
107	0	-14.2822265625	-2.5749209612513734e-13
108	0	-13.9617919921875	-2.5928023568156193e-13
109	0	-13.5955810546875	-2.5928023568156193e-13
110	0	-13.275146484375	-2.646446543508356e-13
111	0	-12.9547119140625	-2.5928023568156193e-13
112	0	-12.63427734375	-2.485513983430145e-13
113	0	-12.26806640625	-2.646446543508356e-13
114	0	-11.9476318359375	-2.8252604991508126e-13
115	0	-11.627197265625	-2.539158170122882e-13
116	0	-11.3067626953125	-2.7179721257653387e-13
117	0	-10.9405517578125	-2.6822093346368474e-13
118	0	-10.6201171875	-2.539158170122882e-13
119	0	-10.2996826171875	-2.6822093346368474e-13
120	0	-9.979248046875	-2.664327939072602e-13
121	0	-9.613037109375	-2.5928023568156193e-13
122	0	-9.2926025390625	-2.700090730201093e-13
123	0	-8.97216796875	-2.6106837523798647e-13
124	0	-8.60595703125	-2.75373491689383e-13
125	0	-8.2855224609375	-2.6822093346368474e-13
126	0	-7.965087890625	-2.485513983430145e-13
127	0	-7.6446533203125	-2.5570395656871275e-13
128	0	-7.2784423828125	-2.664327939072602e-13
129	0	-6.9580078125	-2.539158170122882e-13
130	0	-6.6375732421875	-2.7716163124580754e-13
131	0	-6.317138671875	-2.700090730201093e-13
132	0	-5.950927734375	-2.6106837523798647e-13
133	0	-5.6304931640625	-2.5749209612513734e-13
134	0	-5.31005859375	-2.62856514794411e-13
135	0	-4.9896240234375	-2.7358535213295846e-13
136	0	-4.6234130859375	-2.843141894715058e-13
137	0	-4.302978515625	-2.7358535213295846e-13
138	0	-3.9825439453125	-2.75373491689383e-13
139	0	-3.6163330078125	-2.7894977080223213e-13
140	0	-3.2958984375	-2.87890468584355e-13
141	0	-2.9754638671875	-2.5570395656871275e-13
142	0	-2.655029296875	-2.5570395656871275e-13
143	0	-2.288818359375	-2.8252604991508126e-13
144	0	-1.9683837890625	-2.5928023568156193e-13
145	0	-1.64794921875	-2.7716163124580754e-13
146	0	-1.3275146484375	-2.87890468584355e-13
147	0	-0.9613037109375	-2.396107005608917e-13
148	0	-0.640869140625	-2.861023290279304e-13
149	0	-0.3204345703125	-2.4676325878658995e-13
150	0	0.0	-2.843141894715058e-13
151	0	0.3662109375	-2.5749209612513734e-13
152	0	0.6866455078125	-2.7716163124580754e-13
153	0	1.007080078125	-2.5749209612513734e-13
154	0	1.3275146484375	-2.843141894715058e-13
155	0	1.6937255859375	-2.503395378994391e-13
156	0	2.01416015625	-2.896786081407795e-13
157	0	2.3345947265625	-2.6822093346368474e-13
158	0	2.7008056640625	-2.5570395656871275e-13
159	0	3.021240234375	-2.664327939072602e-13
160	0	3.3416748046875	-2.843141894715058e-13
161	0	3.662109375	-2.7716163124580754e-13
162	0	4.0283203125	-2.646446543508356e-13
163	0	4.3487548828125	-2.7179721257653387e-13
164	0	4.669189453125	-2.7179721257653387e-13
165	0	4.9896240234375	-2.700090730201093e-13
166	0	5.3558349609375	-2.539158170122882e-13
167	0	5.67626953125	-2.646446543508356e-13
168	0	5.9967041015625	-2.664327939072602e-13
169	0	6.317138671875	-2.7179721257653387e-13
170	0	6.683349609375	-2.75373491689383e-13
171	0	7.0037841796875	-2.7358535213295846e-13
172	0	7.32421875	-2.431869796737408e-13
173	0	7.6904296875	-2.8252604991508126e-13
174	0	8.0108642578125	-2.7179721257653387e-13
175	0	8.331298828125	-2.6822093346368474e-13
176	0	8.6517333984375	-2.6822093346368474e-13
177	0	9.0179443359375	-2.7358535213295846e-13
178	0	9.33837890625	-2.5212767745586367e-13
179	0	9.6588134765625	-2.7358535213295846e-13
180	0	9.979248046875	-2.5928023568156193e-13
181	0	10.345458984375	-2.75373491689383e-13
182	0	10.6658935546875	-2.5928023568156193e-13
183	0	10.986328125	-2.7179721257653387e-13
184	0	11.3067626953125	-2.5749209612513734e-13
185	0	11.6729736328125	-2.6822093346368474e-13
186	0	11.993408203125	-2.62856514794411e-13
187	0	12.3138427734375	-2.700090730201093e-13
188	0	12.6800537109375	-2.5212767745586367e-13
189	0	13.00048828125	-2.968311663664778e-13
190	0	13.3209228515625	-2.807379103586567e-13
191	0	13.641357421875	-2.6822093346368474e-13
192	0	14.007568359375	-2.861023290279304e-13
193	0	14.3280029296875	-2.5570395656871275e-13
194	0	14.6484375	-2.5749209612513734e-13
195	0	14.9688720703125	-2.6822093346368474e-13
196	0	15.3350830078125	-2.646446543508356e-13
197	0	15.655517578125	-2.6822093346368474e-13
198	0	15.9759521484375	-2.6106837523798647e-13
199	0	16.29638671875	-2.6106837523798647e-13
200	0	16.66259765625	-2.5749209612513734e-13
201	0	16.9830322265625	-2.6822093346368474e-13
202	0	17.303466796875	-2.75373491689383e-13
203	0	17.669677734375	-2.6106837523798647e-13
204	0	17.9901123046875	-2.5928023568156193e-13
205	0	18.310546875	-2.5928023568156193e-13
206	0	18.6309814453125	-2.7894977080223213e-13
207	0	18.9971923828125	-2.5749209612513734e-13
208	0	19.317626953125	-2.700090730201093e-13
209	0	19.6380615234375	-2.5928023568156193e-13
210	0	19.95849609375	-2.646446543508356e-13
211	0	20.32470703125	-2.6106837523798647e-13
212	0	20.6451416015625	-2.700090730201093e-13
213	0	20.965576171875	-2.6822093346368474e-13
214	0	21.2860107421875	-2.75373491689383e-13
215	0	21.6522216796875	-2.7358535213295846e-13
216	0	21.97265625	-2.75373491689383e-13
217	0	22.2930908203125	-2.646446543508356e-13
218	0	22.613525390625	-2.288818632223443e-13
219	0	22.979736328125	-2.896786081407795e-13
220	0	23.3001708984375	-2.6106837523798647e-13
221	0	23.62060546875	-2.7894977080223213e-13
222	0	23.98681640625	-2.700090730201093e-13
223	0	24.3072509765625	-2.62856514794411e-13
224	0	24.627685546875	-2.5212767745586367e-13
225	0	24.9481201171875	-2.807379103586567e-13
226	0	25.3143310546875	-2.485513983430145e-13
227	0	25.634765625	-2.8252604991508126e-13
228	0	25.9552001953125	-2.485513983430145e-13
229	0	26.275634765625	-2.4676325878658995e-13
230	0	26.641845703125	-2.7179721257653387e-13
231	0	26.9622802734375	-2.7179721257653387e-13
232	0	27.28271484375	-2.62856514794411e-13
233	0	27.6031494140625	-2.5749209612513734e-13
234	0	27.9693603515625	-2.503395378994391e-13
235	0	28.289794921875	-2.6822093346368474e-13
236	0	28.6102294921875	-2.7179721257653387e-13
237	0	28.9764404296875	-2.646446543508356e-13
238	0	29.296875	-2.700090730201093e-13
239	0	29.6173095703125	-2.700090730201093e-13
240	0	29.937744140625	-2.87890468584355e-13
241	0	30.303955078125	-2.646446543508356e-13
242	0	30.6243896484375	-2.5928023568156193e-13
243	0	30.94482421875	-2.5928023568156193e-13
244	0	31.2652587890625	-2.7358535213295846e-13
245	0	31.6314697265625	-2.7358535213295846e-13
246	0	31.951904296875	-2.807379103586567e-13
247	0	32.2723388671875	-2.503395378994391e-13
248	0	32.5927734375	-2.664327939072602e-13
249	0	32.958984375	-2.5212767745586367e-13
250	0	33.2794189453125	-2.646446543508356e-13
251	0	33.599853515625	-2.700090730201093e-13
252	0	33.966064453125	-2.700090730201093e-13
253	0	34.2864990234375	-2.503395378994391e-13
254	0	34.60693359375	-2.5749209612513734e-13
255	0	34.9273681640625	-2.75373491689383e-13
256	0	35.2935791015625	-2.4676325878658995e-13
257	0	35.614013671875	-2.664327939072602e-13
258	0	35.9344482421875	-2.6106837523798647e-13
259	0	36.2548828125	-2.7716163124580754e-13
260	0	36.62109375	-2.503395378994391e-13
261	0	36.9415283203125	-2.7179721257653387e-13
