	Scan	Voltage (mV)	Current (A)
198	0	16.2506103515625	-8.523465218957092e-11
199	0	16.571044921875	-7.927418700148905e-11
200	0	16.8914794921875	-7.748604744506448e-11
201	0	17.2576904296875	-8.285046611433817e-11
202	0	17.578125	-8.404255915195455e-11
203	0	17.8985595703125	-9.119511737765281e-11
204	0	18.2647705078125	-8.106232655791361e-11
205	0	18.585205078125	-8.523465218957092e-11
206	0	18.9056396484375	-7.15255822569826e-11
207	0	19.22607421875	-8.821488478361187e-11
208	0	19.59228515625	-8.225441959552999e-11
209	0	19.9127197265625	-9.417534997169375e-11
210	0	20.233154296875	-8.225441959552999e-11
211	0	20.5535888671875	-8.285046611433817e-11
212	0	20.9197998046875	-7.271767529459898e-11
213	0	21.240234375	-8.821488478361187e-11
214	0	21.5606689453125	-8.463860567076273e-11
215	0	21.881103515625	-8.881093130242006e-11
216	0	22.247314453125	-6.794930314413347e-11
217	0	22.5677490234375	-8.344651263314636e-11
218	0	22.88818359375	-8.046628003910542e-11
219	0	23.25439453125	-9.775162908454288e-11
220	0	23.5748291015625	-6.794930314413347e-11
221	0	23.895263671875	-8.404255915195455e-11
222	0	24.2156982421875	-7.689000092625629e-11
223	0	24.5819091796875	-9.655953604692652e-11
224	0	24.90234375	-6.735325662532528e-11
225	0	25.2227783203125	-8.046628003910542e-11
226	0	25.543212890625	-7.390976833221534e-11
227	0	25.909423828125	-1.0013581515977563e-10
228	0	26.2298583984375	-6.198883795605158e-11
229	0	26.55029296875	-8.523465218957092e-11
230	0	26.8707275390625	-7.450581485102353e-11
231	0	27.2369384765625	-9.953976864096744e-11
232	0	27.557373046875	-7.033348921936621e-11
233	0	27.8778076171875	-8.046628003910542e-11
234	0	28.2440185546875	-6.973744270055803e-11
235	0	28.564453125	-9.596348952811832e-11
236	0	28.8848876953125	-6.914139618174984e-11
237	0	29.205322265625	-8.821488478361187e-11
238	0	29.571533203125	-5.6028372767969696e-11
239	0	29.8919677734375	-9.000302434003642e-11
240	0	30.21240234375	-6.794930314413347e-11
241	0	30.5328369140625	-1.0430814079143295e-10
242	0	30.8990478515625	-6.675721010651708e-11
243	0	31.219482421875	-9.1791163896461e-11
244	0	31.5399169921875	-5.424023321154513e-11
245	0	31.8603515625	-9.059907085884462e-11
246	0	32.2265625	-5.841255884320245e-11
247	0	32.5469970703125	-1.0550023382904933e-10
248	0	32.867431640625	-6.496907055009253e-11
249	0	33.233642578125	-1.0371209427262476e-10
250	0	33.5540771484375	-5.960465188081883e-11
251	0	33.87451171875	-9.417534997169375e-11
252	0	34.1949462890625	-6.139279143724339e-11
253	0	34.5611572265625	-9.953976864096744e-11
254	0	34.881591796875	-6.735325662532528e-11
255	0	35.2020263671875	-9.894372212215925e-11
256	0	35.5224609375	-6.07967449184352e-11
257	0	35.888671875	-8.225441959552999e-11
258	0	36.2091064453125	-5.4836279730353324e-11
259	0	36.529541015625	-9.357930345288557e-11
260	0	36.8499755859375	-6.854534966294165e-11
261	0	37.2161865234375	-8.761883826480368e-11
262	0	37.53662109375	-4.529953542942231e-11
263	0	37.8570556640625	-7.689000092625629e-11
264	0	38.177490234375	-6.973744270055803e-11
265	0	38.543701171875	-9.1791163896461e-11
266	0	38.8641357421875	-5.7220465805586075e-11
267	0	39.1845703125	-7.987023352029723e-11
268	0	39.55078125	-6.61611635877089e-11
269	0	39.8712158203125	-8.761883826480368e-11
270	0	40.191650390625	-6.794930314413347e-11
271	0	40.5120849609375	-7.510186136983171e-11
272	0	40.8782958984375	-6.735325662532528e-11
273	0	41.19873046875	-9.596348952811832e-11
274	0	41.5191650390625	-6.377697751247615e-11
275	0	41.839599609375	-7.15255822569826e-11
276	0	42.205810546875	-7.62939544074481e-11
277	0	42.5262451171875	-9.059907085884462e-11
278	0	42.8466796875	-6.139279143724339e-11
279	0	43.1671142578125	-7.510186136983171e-11
280	0	43.5333251953125	-7.390976833221534e-11
281	0	43.853759765625	-9.357930345288557e-11
282	0	44.1741943359375	-7.033348921936621e-11
283	0	44.5404052734375	-7.033348921936621e-11
284	0	44.86083984375	-7.271767529459898e-11
285	0	45.1812744140625	-8.940697782122824e-11
286	0	45.501708984375	-8.583069870837912e-11
287	0	45.867919921875	-7.510186136983171e-11
288	0	46.1883544921875	-6.914139618174984e-11
289	0	46.5087890625	-7.569790788863991e-11
290	0	46.8292236328125	-8.344651263314636e-11
291	0	47.1954345703125	-8.523465218957092e-11
292	0	47.515869140625	-8.106232655791361e-11
293	0	47.8363037109375	-7.390976833221534e-11
294	0	48.15673828125	-7.450581485102353e-11
295	0	48.52294921875	-7.271767529459898e-11
296	0	48.8433837890625	-8.106232655791361e-11
297	0	49.163818359375	-8.165837307672179e-11
298	0	49.530029296875	-9.298325693407737e-11
299	0	49.8504638671875	-7.450581485102353e-11
300	0	50.1708984375	-7.569790788863991e-11
301	0	50.4913330078125	-6.139279143724339e-11
302	0	50.8575439453125	-9.059907085884462e-11
303	0	51.177978515625	-7.271767529459898e-11
304	0	51.4984130859375	-8.821488478361187e-11
305	0	51.81884765625	-7.09295357381744e-11
306	0	52.18505859375	-8.285046611433817e-11
307	0	52.5054931640625	-5.781651232439427e-11
308	0	52.825927734375	-8.106232655791361e-11
309	0	53.1463623046875	-6.735325662532528e-11
310	0	53.5125732421875	-9.000302434003642e-11
311	0	53.8330078125	-6.854534966294165e-11
312	0	54.1534423828125	-7.867814048268086e-11
313	0	54.5196533203125	-5.304814017392876e-11
314	0	54.840087890625	-9.298325693407737e-11
315	0	55.1605224609375	-7.271767529459898e-11
316	0	55.48095703125	-8.463860567076273e-11
317	0	55.84716796875	-5.4836279730353324e-11
318	0	56.1676025390625	-8.404255915195455e-11
319	0	56.488037109375	-6.496907055009253e-11
320	0	56.8084716796875	-9.417534997169375e-11
321	0	57.1746826171875	-5.304814017392876e-11
322	0	57.4951171875	-8.404255915195455e-11
323	0	57.8155517578125	-6.794930314413347e-11
324	0	58.135986328125	-8.463860567076273e-11
325	0	58.502197265625	-4.887581454227144e-11
326	0	58.8226318359375	-8.106232655791361e-11
327	0	59.14306640625	-6.556511706890071e-11
328	0	59.4635009765625	-8.404255915195455e-11
329	0	59.8297119140625	-5.364418669273695e-11
330	0	60.150146484375	-8.881093130242006e-11
331	0	60.4705810546875	-6.914139618174984e-11
332	0	60.8367919921875	-9.357930345288557e-11
333	0	61.1572265625	-5.185604713631238e-11
334	0	61.4776611328125	-8.821488478361187e-11
335	0	61.798095703125	-6.318093099366797e-11
336	0	62.164306640625	-9.71555825657347e-11
337	0	62.4847412109375	-5.662441928677788e-11
338	0	62.80517578125	-8.70227917459955e-11
339	0	63.1256103515625	-6.020069839962702e-11
340	0	63.4918212890625	-8.165837307672179e-11
341	0	63.812255859375	-6.258488447485978e-11
342	0	64.1326904296875	-9.775162908454288e-11
343	0	64.453125	-6.139279143724339e-11
344	0	64.8193359375	-7.808209396387266e-11
345	0	65.1397705078125	-6.139279143724339e-11
346	0	65.460205078125	-8.344651263314636e-11
347	0	65.826416015625	-6.139279143724339e-11
348	0	66.1468505859375	-8.344651263314636e-11
349	0	66.46728515625	-6.556511706890071e-11
350	0	66.7877197265625	-8.821488478361187e-11
351	0	67.1539306640625	-6.020069839962702e-11
352	0	67.474365234375	-8.463860567076273e-11
353	0	67.7947998046875	-7.390976833221534e-11
354	0	68.115234375	-8.642674522718731e-11
355	0	68.4814453125	-7.033348921936621e-11
356	0	68.8018798828125	-9.119511737765281e-11
357	0	69.122314453125	-6.377697751247615e-11
358	0	69.4427490234375	-8.225441959552999e-11
359	0	69.8089599609375	-7.450581485102353e-11
360	0	70.12939453125	-8.761883826480368e-11
361	0	70.4498291015625	-6.61611635877089e-11
362	0	70.8160400390625	-7.867814048268086e-11
363	0	71.136474609375	-6.61611635877089e-11
364	0	71.4569091796875	-7.748604744506448e-11
365	0	71.77734375	-7.271767529459898e-11
366	0	72.1435546875	-7.09295357381744e-11
367	0	72.4639892578125	-5.960465188081883e-11
368	0	72.784423828125	-7.510186136983171e-11
369	0	73.1048583984375	-6.556511706890071e-11
370	0	73.4710693359375	-7.689000092625629e-11
371	0	73.79150390625	-6.318093099366797e-11
372	0	74.1119384765625	-7.569790788863991e-11
373	0	74.432373046875	-5.781651232439427e-11
374	0	74.798583984375	-6.675721010651708e-11
375	0	75.1190185546875	-6.854534966294165e-11
376	0	75.439453125	-6.496907055009253e-11
377	0	75.8056640625	-7.09295357381744e-11
378	0	76.1260986328125	-8.285046611433817e-11
379	0	76.446533203125	-6.198883795605158e-11
380	0	76.7669677734375	-6.437302403128434e-11
381	0	77.1331787109375	-7.808209396387266e-11
382	0	77.45361328125	-6.020069839962702e-11
383	0	77.7740478515625	-7.450581485102353e-11
384	0	78.094482421875	-7.62939544074481e-11
385	0	78.460693359375	-7.271767529459898e-11
386	0	78.7811279296875	-6.675721010651708e-11
387	0	79.1015625	-8.463860567076273e-11
388	0	79.4219970703125	-6.914139618174984e-11
389	0	79.7882080078125	-8.70227917459955e-11
390	0	80.108642578125	-5.781651232439427e-11
391	0	80.4290771484375	-9.000302434003642e-11
392	0	80.74951171875	-7.033348921936621e-11
393	0	81.11572265625	-8.285046611433817e-11
394	0	81.4361572265625	-6.198883795605158e-11
395	0	81.756591796875	-9.655953604692652e-11
396	0	82.122802734375	-5.960465188081883e-11
397	0	82.4432373046875	-8.761883826480368e-11
398	0	82.763671875	-7.987023352029723e-11
399	0	83.0841064453125	-7.927418700148905e-11
400	0	83.4503173828125	-6.61611635877089e-11
401	0	83.770751953125	-9.477139649050194e-11
402	0	84.0911865234375	-5.841255884320245e-11
403	0	84.41162109375	-8.583069870837912e-11
404	0	84.77783203125	-7.271767529459898e-11
405	0	85.0982666015625	-8.344651263314636e-11
406	0	85.418701171875	-6.07967449184352e-11
407	0	85.7391357421875	-8.821488478361187e-11
408	0	86.1053466796875	-6.675721010651708e-11
409	0	86.42578125	-7.033348921936621e-11
410	0	86.7462158203125	-5.066395409869601e-11
411	0	87.1124267578125	-7.09295357381744e-11
412	0	87.432861328125	-6.318093099366797e-11
413	0	87.7532958984375	-7.15255822569826e-11
414	0	88.07373046875	-4.470348891061412e-11
415	0	88.43994140625	-1.0132790819739202e-10
416	0	88.7603759765625	-3.57627911284913e-11
417	0	89.080810546875	-6.198883795605158e-11
418	0	89.4012451171875	-7.510186136983171e-11
419	0	89.7674560546875	-5.245209365512057e-11
420	0	90.087890625	-6.139279143724339e-11
421	0	90.4083251953125	-8.70227917459955e-11
422	0	90.728759765625	-5.841255884320245e-11
423	0	91.094970703125	-8.165837307672179e-11
424	0	91.4154052734375	-6.139279143724339e-11
425	0	91.73583984375	-9.1791163896461e-11
426	0	92.10205078125	-5.781651232439427e-11
427	0	92.4224853515625	-8.106232655791361e-11
428	0	92.742919921875	-6.139279143724339e-11
429	0	93.0633544921875	-8.821488478361187e-11
430	0	93.4295654296875	-5.6028372767969696e-11
431	0	93.75	-8.523465218957092e-11
432	0	94.0704345703125	-6.318093099366797e-11
433	0	94.390869140625	-8.642674522718731e-11
434	0	94.757080078125	-6.556511706890071e-11
435	0	95.0775146484375	-7.927418700148905e-11
436	0	95.39794921875	-5.900860536201063e-11
437	0	95.7183837890625	-9.059907085884462e-11
438	0	96.0845947265625	-7.033348921936621e-11
439	0	96.405029296875	-8.165837307672179e-11
440	0	96.7254638671875	-5.900860536201063e-11
441	0	97.0458984375	-7.927418700148905e-11
442	0	97.412109375	-6.258488447485978e-11
443	0	97.7325439453125	-8.70227917459955e-11
444	0	98.052978515625	-6.914139618174984e-11
445	0	98.419189453125	-8.285046611433817e-11
446	0	98.7396240234375	-6.794930314413347e-11
447	0	99.06005859375	-7.808209396387266e-11
448	0	99.3804931640625	-6.437302403128434e-11
449	0	99.7467041015625	-8.106232655791361e-11
450	0	100.067138671875	-7.510186136983171e-11
451	0	100.3875732421875	-8.523465218957092e-11
452	0	100.7080078125	-6.794930314413347e-11
453	0	101.07421875	-7.15255822569826e-11
454	0	101.3946533203125	-6.020069839962702e-11
455	0	101.715087890625	-7.808209396387266e-11
456	0	102.0355224609375	-6.794930314413347e-11
457	0	102.4017333984375	-9.059907085884462e-11
458	0	102.72216796875	-7.390976833221534e-11
459	0	103.0426025390625	-8.344651263314636e-11
460	0	103.4088134765625	-6.377697751247615e-11
461	0	103.729248046875	-7.867814048268086e-11
462	0	104.0496826171875	-7.689000092625629e-11
463	0	104.3701171875	-9.119511737765281e-11
464	0	104.736328125	-6.914139618174984e-11
465	0	105.0567626953125	-7.09295357381744e-11
466	0	105.377197265625	-7.390976833221534e-11
467	0	105.6976318359375	-9.119511737765281e-11
468	0	106.0638427734375	-7.62939544074481e-11
469	0	106.38427734375	-6.973744270055803e-11
470	0	106.7047119140625	-7.689000092625629e-11
471	0	107.025146484375	-8.225441959552999e-11
472	0	107.391357421875	-8.225441959552999e-11
473	0	107.7117919921875	-6.556511706890071e-11
474	0	108.0322265625	-6.556511706890071e-11
475	0	108.3984375	-7.808209396387266e-11
476	0	108.7188720703125	-8.821488478361187e-11
477	0	109.039306640625	-5.900860536201063e-11
478	0	109.3597412109375	-7.15255822569826e-11
479	0	109.7259521484375	-7.271767529459898e-11
480	0	110.04638671875	-9.000302434003642e-11
481	0	110.3668212890625	-6.07967449184352e-11
482	0	110.687255859375	-7.033348921936621e-11
483	0	111.053466796875	-6.973744270055803e-11
484	0	111.3739013671875	-1.0132790819739202e-10
485	0	111.6943359375	-6.139279143724339e-11
486	0	112.0147705078125	-7.808209396387266e-11
487	0	112.3809814453125	-5.841255884320245e-11
488	0	112.701416015625	-8.165837307672179e-11
489	0	113.0218505859375	-7.62939544074481e-11
490	0	113.3880615234375	-9.238721041526918e-11
491	0	113.70849609375	-6.496907055009253e-11
492	0	114.0289306640625	-7.689000092625629e-11
493	0	114.349365234375	-6.61611635877089e-11
494	0	114.715576171875	-9.059907085884462e-11
495	0	115.0360107421875	-6.377697751247615e-11
496	0	115.3564453125	-9.059907085884462e-11
497	0	115.6768798828125	-7.390976833221534e-11
498	0	116.0430908203125	-7.331372181340716e-11
499	0	116.363525390625	-5.841255884320245e-11
500	0	116.6839599609375	-7.987023352029723e-11
501	0	117.00439453125	-6.914139618174984e-11
502	0	117.37060546875	-9.417534997169375e-11
503	0	117.6910400390625	-6.139279143724339e-11
504	0	118.011474609375	-7.450581485102353e-11
505	0	118.3319091796875	-4.529953542942231e-11
506	0	118.6981201171875	-7.331372181340716e-11
507	0	119.0185546875	-5.4836279730353324e-11
508	0	119.3389892578125	-8.463860567076273e-11
509	0	119.7052001953125	-7.15255822569826e-11
510	0	120.025634765625	-6.914139618174984e-11
511	0	120.3460693359375	-4.4107442391805936e-11
512	0	120.66650390625	-7.987023352029723e-11
513	0	121.03271484375	-6.735325662532528e-11
514	0	121.3531494140625	-8.821488478361187e-11
515	0	121.673583984375	-4.7683721504655065e-11
516	0	121.9940185546875	-8.344651263314636e-11
517	0	122.3602294921875	-5.900860536201063e-11
518	0	122.6806640625	-9.1791163896461e-11
519	0	123.0010986328125	-5.781651232439427e-11
520	0	123.321533203125	-7.510186136983171e-11
521	0	123.687744140625	-6.318093099366797e-11
522	0	124.0081787109375	-1.0252000123500838e-10
523	0	124.32861328125	-5.304814017392876e-11
524	0	124.69482421875	-7.212162877579079e-11
525	0	125.0152587890625	-7.09295357381744e-11
526	0	125.335693359375	-9.655953604692652e-11
527	0	125.6561279296875	-5.5432326249161517e-11
528	0	126.0223388671875	-7.748604744506448e-11
529	0	126.3427734375	-7.271767529459898e-11
530	0	126.6632080078125	-9.655953604692652e-11
531	0	126.983642578125	-6.020069839962702e-11
532	0	127.349853515625	-8.285046611433817e-11
533	0	127.6702880859375	-5.960465188081883e-11
534	0	127.99072265625	-9.357930345288557e-11
535	0	128.3111572265625	-7.390976833221534e-11
536	0	128.6773681640625	-8.70227917459955e-11
537	0	128.997802734375	-5.424023321154513e-11
538	0	129.3182373046875	-8.225441959552999e-11
539	0	129.6844482421875	-7.09295357381744e-11
540	0	130.0048828125	-9.775162908454288e-11
541	0	130.3253173828125	-6.854534966294165e-11
542	0	130.645751953125	-8.285046611433817e-11
543	0	131.011962890625	-5.662441928677788e-11
544	0	131.3323974609375	-8.165837307672179e-11
545	0	131.65283203125	-6.377697751247615e-11
546	0	131.9732666015625	-9.059907085884462e-11
547	0	132.3394775390625	-7.15255822569826e-11
548	0	132.659912109375	-8.285046611433817e-11
549	0	132.9803466796875	-4.649162846703869e-11
550	0	133.30078125	-8.165837307672179e-11
551	0	133.6669921875	-5.304814017392876e-11
552	0	133.9874267578125	-8.70227917459955e-11
553	0	134.307861328125	-5.841255884320245e-11
554	0	134.674072265625	-8.523465218957092e-11
555	0	134.9945068359375	-5.5432326249161517e-11
556	0	135.31494140625	-6.794930314413347e-11
557	0	135.6353759765625	-4.470348891061412e-11
558	0	136.0015869140625	-7.689000092625629e-11
559	0	136.322021484375	-5.900860536201063e-11
560	0	136.6424560546875	-8.165837307672179e-11
561	0	136.962890625	-5.662441928677788e-11
562	0	137.3291015625	-6.735325662532528e-11
563	0	137.6495361328125	-6.437302403128434e-11
564	0	137.969970703125	-8.940697782122824e-11
565	0	138.2904052734375	-6.675721010651708e-11
566	0	138.6566162109375	-6.914139618174984e-11
567	0	138.97705078125	-6.318093099366797e-11
568	0	139.2974853515625	-8.523465218957092e-11
569	0	139.617919921875	-7.748604744506448e-11
570	0	139.984130859375	-7.033348921936621e-11
571	0	140.3045654296875	-6.377697751247615e-11
572	0	140.625	-8.463860567076273e-11
573	0	140.9912109375	-8.046628003910542e-11
574	0	141.3116455078125	-6.258488447485978e-11
575	0	141.632080078125	-6.735325662532528e-11
576	0	141.9525146484375	-9.000302434003642e-11
577	0	142.3187255859375	-8.046628003910542e-11
578	0	142.63916015625	-6.675721010651708e-11
579	0	142.9595947265625	-6.61611635877089e-11
580	0	143.280029296875	-9.059907085884462e-11
581	0	143.646240234375	-8.70227917459955e-11
582	0	143.9666748046875	-6.61611635877089e-11
583	0	144.287109375	-7.748604744506448e-11
584	0	144.6075439453125	-7.987023352029723e-11
585	0	144.9737548828125	-9.357930345288557e-11
