	Scan	Voltage (mV)	Current (A)
103	0	-15.3350830078125	-2.9253963143105884e-12
104	0	-15.0146484375	-2.8735402671742757e-12
105	0	-14.6942138671875	-2.8932098022949462e-12
106	0	-14.3280029296875	-2.807379103586567e-12
107	0	-14.007568359375	-2.8502944529407564e-12
108	0	-13.6871337890625	-2.8002265453608683e-12
109	0	-13.36669921875	-2.8377774760457843e-12
110	0	-13.00048828125	-2.827048638707237e-12
111	0	-12.6800537109375	-2.746582358668132e-12
112	0	-12.359619140625	-2.7501586377809806e-12
113	0	-12.0391845703125	-2.769828172901651e-12
114	0	-11.6729736328125	-2.730489102660311e-12
115	0	-11.3525390625	-2.7734044520145003e-12
116	0	-11.0321044921875	-2.7000907302010933e-12
117	0	-10.711669921875	-2.6947263115318195e-12
118	0	-10.345458984375	-2.6839974741932715e-12
119	0	-10.0250244140625	-2.712607707096065e-12
120	0	-9.70458984375	-2.6607516599597527e-12
121	0	-9.3841552734375	-2.621412589718412e-12
122	0	-9.0179443359375	-2.603531194154166e-12
123	0	-8.697509765625	-2.6696923577418752e-12
124	0	-8.3770751953125	-2.5910142172591944e-12
125	0	-8.0108642578125	-2.6071074732670154e-12
126	0	-7.6904296875	-2.5570395656871276e-12
127	0	-7.3699951171875	-2.6071074732670154e-12
128	0	-7.049560546875	-2.544522588792156e-12
129	0	-6.683349609375	-2.548098867905005e-12
130	0	-6.3629150390625	-2.5051835185508157e-12
131	0	-6.04248046875	-2.5141242163329383e-12
132	0	-5.7220458984375	-2.537370030566458e-12
133	0	-5.3558349609375	-2.478361425204447e-12
134	0	-5.035400390625	-2.4551156109709276e-12
135	0	-4.7149658203125	-2.4801495647608715e-12
136	0	-4.39453125	-2.428293517624559e-12
137	0	-4.0283203125	-2.4765732856480223e-12
138	0	-3.7078857421875	-2.4425986340759555e-12
139	0	-3.387451171875	-2.399683284721766e-12
140	0	-3.021240234375	-2.40504770339104e-12
141	0	-2.7008056640625	-2.3728611913753976e-12
142	0	-2.38037109375	-2.371073051818973e-12
143	0	-2.0599365234375	-2.3567679353675767e-12
144	0	-1.6937255859375	-2.3514035166983026e-12
145	0	-1.373291015625	-2.3692849122625485e-12
146	0	-1.0528564453125	-2.3281577024647833e-12
147	0	-0.732421875	-2.313852586013387e-12
148	0	-0.3662109375	-2.285242353110594e-12
149	0	-0.0457763671875	-2.288818632223443e-12
150	0	0.274658203125	-2.294183050892717e-12
151	0	0.5950927734375	-2.238750724643555e-12
152	0	0.9613037109375	-2.269149097102773e-12
153	0	1.28173828125	-2.2995474695619906e-12
154	0	1.6021728515625	-2.2083523521843377e-12
155	0	1.9683837890625	-2.2137167708536115e-12
156	0	2.288818359375	-2.206564212627913e-12
157	0	2.6092529296875	-2.154708165491601e-12
158	0	2.9296875	-2.202987933515064e-12
159	0	3.2958984375	-2.19762351484579e-12
160	0	3.6163330078125	-2.145767467709478e-12
161	0	3.936767578125	-2.1529200259351762e-12
162	0	4.2572021484375	-2.1278860721452324e-12
163	0	4.6234130859375	-2.0992758392424393e-12
164	0	4.94384765625	-2.1278860721452324e-12
165	0	5.2642822265625	-2.1135809556938357e-12
166	0	5.584716796875	-2.0599367690010988e-12
167	0	5.950927734375	-2.0438435129932774e-12
168	0	6.2713623046875	-2.1046402579117127e-12
169	0	6.591796875	-2.0617249085575233e-12
170	0	6.9580078125	-2.0706656063396463e-12
171	0	7.2784423828125	-1.9991400240826635e-12
172	0	7.598876953125	-2.025962117429032e-12
173	0	7.9193115234375	-2.029538396541881e-12
174	0	8.2855224609375	-2.000928163639088e-12
175	0	8.60595703125	-1.956224674728474e-12
176	0	8.9263916015625	-1.9651653725105967e-12
177	0	9.246826171875	-1.9901993263005405e-12
178	0	9.613037109375	-1.9758942098491442e-12
179	0	9.9334716796875	-1.918673744043558e-12
180	0	10.25390625	-1.9204618835999827e-12
181	0	10.5743408203125	-1.890063511140765e-12
182	0	10.9405517578125	-1.9133093253742844e-12
183	0	11.260986328125	-1.9490721165027758e-12
184	0	11.5814208984375	-1.866817696907246e-12
185	0	11.90185546875	-1.841783743117302e-12
186	0	12.26806640625	-1.8471481617865757e-12
187	0	12.5885009765625	-1.788139556424565e-12
188	0	12.908935546875	-1.8650295573508212e-12
189	0	13.275146484375	-1.8024446728759614e-12
190	0	13.5955810546875	-1.8489363013430003e-12
191	0	13.916015625	-1.8310549057787544e-12
192	0	14.2364501953125	-1.7577411839653472e-12
193	0	14.6026611328125	-1.7666818817474702e-12
194	0	14.923095703125	-1.772046300416744e-12
195	0	15.2435302734375	-1.7648937421910458e-12
196	0	15.56396484375	-1.820326068440207e-12
197	0	15.93017578125	-1.7541649048524982e-12
198	0	16.2506103515625	-1.7488004861832244e-12
199	0	16.571044921875	-1.7434360675139507e-12
200	0	16.8914794921875	-1.7023088577161857e-12
201	0	17.2576904296875	-1.6951562994904875e-12
202	0	17.578125	-1.6987325786033367e-12
203	0	17.8985595703125	-1.6701223457005437e-12
204	0	18.2647705078125	-1.6736986248133929e-12
205	0	18.585205078125	-1.680851183039091e-12
206	0	18.9056396484375	-1.6361476941284769e-12
207	0	19.22607421875	-1.6254188567899295e-12
208	0	19.59228515625	-1.6558172292491472e-12
209	0	19.9127197265625	-1.6182662985642314e-12
210	0	20.233154296875	-1.6379358336849015e-12
211	0	20.5535888671875	-1.6182662985642314e-12
212	0	20.9197998046875	-1.5449525767508242e-12
213	0	21.240234375	-1.598596763443561e-12
214	0	21.5606689453125	-1.5664102514279188e-12
215	0	21.881103515625	-1.5932323447742875e-12
216	0	22.247314453125	-1.5592576932022207e-12
217	0	22.5677490234375	-1.5342237394122766e-12
218	0	22.88818359375	-1.5199186229608803e-12
219	0	23.25439453125	-1.5521051349765221e-12
220	0	23.5748291015625	-1.5431644371943996e-12
221	0	23.895263671875	-1.5145542042916063e-12
222	0	24.2156982421875	-1.4948846691709362e-12
223	0	24.5819091796875	-1.5270711811865785e-12
224	0	24.90234375	-1.5074016460659082e-12
225	0	25.2227783203125	-1.4823676922759643e-12
226	0	25.543212890625	-1.4680625758245678e-12
227	0	25.909423828125	-1.4251472264703782e-12
228	0	26.2298583984375	-1.4626981571552942e-12
229	0	26.55029296875	-1.4787914131631153e-12
230	0	26.8707275390625	-1.3911725748983114e-12
231	0	27.2369384765625	-1.4197828078011044e-12
232	0	27.557373046875	-1.4197828078011044e-12
233	0	27.8778076171875	-1.4090539704625571e-12
234	0	28.2440185546875	-1.4287235055832274e-12
235	0	28.564453125	-1.4001132726804342e-12
236	0	28.8848876953125	-1.348257225544122e-12
237	0	29.205322265625	-1.389384435341887e-12
238	0	29.571533203125	-1.3661386211083677e-12
239	0	29.8919677734375	-1.3786555980033395e-12
240	0	30.21240234375	-1.3983251331240096e-12
241	0	30.5328369140625	-1.3464690859876974e-12
242	0	30.8990478515625	-1.307130015746357e-12
243	0	31.219482421875	-1.3464690859876974e-12
244	0	31.5399169921875	-1.3214351321977534e-12
245	0	31.8603515625	-1.2999774575206587e-12
246	0	32.2265625	-1.3500453651005466e-12
247	0	32.5469970703125	-1.3142825739720552e-12
248	0	32.867431640625	-1.291036759738536e-12
249	0	33.1878662109375	-1.294613038851385e-12
250	0	33.5540771484375	-1.2660028059485919e-12
251	0	33.87451171875	-1.2642146663921673e-12
252	0	34.1949462890625	-1.2427569917150726e-12
253	0	34.5611572265625	-1.307130015746357e-12
254	0	34.881591796875	-1.2463332708279216e-12
255	0	35.2020263671875	-1.2481214103843462e-12
256	0	35.5224609375	-1.2427569917150726e-12
257	0	35.888671875	-1.2087823401430058e-12
258	0	36.2091064453125	-1.1873246654659111e-12
259	0	36.529541015625	-1.2570621081664691e-12
260	0	36.8499755859375	-1.1891128050223357e-12
261	0	37.2161865234375	-1.2302400148201005e-12
262	0	37.53662109375	-1.1873246654659111e-12
263	0	37.8570556640625	-1.158714432563118e-12
264	0	38.177490234375	-1.1873246654659111e-12
265	0	38.543701171875	-1.2141467588122796e-12
266	0	38.8641357421875	-1.142621176555297e-12
267	0	39.1845703125	-1.1497737347809953e-12
268	0	39.55078125	-1.1390448974424478e-12
269	0	39.8712158203125	-1.1730195490145146e-12
270	0	40.191650390625	-1.1765958281273636e-12
271	0	40.5120849609375	-1.130104199660325e-12
272	0	40.8782958984375	-1.1032821063139566e-12
273	0	41.19873046875	-1.1461974556681461e-12
274	0	41.5191650390625	-1.1265279205474758e-12
275	0	41.839599609375	-1.1247397809910513e-12
276	0	42.205810546875	-1.072883733854739e-12
277	0	42.5262451171875	-1.0836125711932863e-12
278	0	42.8466796875	-1.114010943652504e-12
279	0	43.1671142578125	-1.1050702458703812e-12
280	0	43.5333251953125	-1.0639430360726162e-12
281	0	43.853759765625	-1.047849780064795e-12
282	0	44.1741943359375	-1.047849780064795e-12
283	0	44.5404052734375	-1.1104346645396547e-12
284	0	44.86083984375	-1.0550023382904932e-12
285	0	45.1812744140625	-1.0335446636133984e-12
286	0	45.501708984375	-1.0353328031698231e-12
287	0	45.867919921875	-1.0335446636133984e-12
288	0	46.1883544921875	-1.031756524056974e-12
289	0	46.5087890625	-1.0639430360726162e-12
290	0	46.8292236328125	-9.977818724849074e-13
291	0	47.1954345703125	-1.022815826274851e-12
292	0	47.515869140625	-9.691716395821143e-13
293	0	47.8363037109375	-9.977818724849074e-13
294	0	48.15673828125	-9.78112337364237e-13
295	0	48.52294921875	-1.0120869889363037e-12
296	0	48.8433837890625	-9.691716395821143e-13
297	0	49.163818359375	-9.959937329284826e-13
298	0	49.530029296875	-9.548665231307176e-13
299	0	49.8504638671875	-9.709597791385387e-13
300	0	50.1708984375	-9.387732671228965e-13
301	0	50.4913330078125	-9.280444297843491e-13
302	0	50.8575439453125	-9.405614066793213e-13
303	0	51.177978515625	-9.81688616477086e-13
304	0	51.4984130859375	-9.226800111150756e-13
305	0	51.81884765625	-9.441376857921702e-13
306	0	52.18505859375	-9.155274528893772e-13
307	0	52.5054931640625	-8.95857917768707e-13
308	0	52.825927734375	-8.95857917768707e-13
309	0	53.1463623046875	-9.262562902279245e-13
310	0	53.5125732421875	-9.280444297843491e-13
311	0	53.8330078125	-9.173155924458018e-13
312	0	54.1534423828125	-8.690358244223386e-13
313	0	54.473876953125	-8.869172199865842e-13
314	0	54.840087890625	-8.761883826480368e-13
315	0	55.1605224609375	-9.101630342201034e-13
316	0	55.48095703125	-8.761883826480368e-13
317	0	55.84716796875	-8.726121035351877e-13
318	0	56.1676025390625	-8.332730332938471e-13
319	0	56.488037109375	-8.940697782122825e-13
320	0	56.8084716796875	-8.67247684865914e-13
321	0	57.1746826171875	-8.493662893016684e-13
322	0	57.4951171875	-8.064509399474788e-13
323	0	57.8155517578125	-8.457900101888193e-13
324	0	58.135986328125	-8.67247684865914e-13
325	0	58.502197265625	-8.368493124066964e-13
326	0	58.8226318359375	-7.760525674882611e-13
327	0	59.14306640625	-8.118153586167525e-13
328	0	59.4635009765625	-8.386374519631209e-13
329	0	59.8297119140625	-8.350611728502718e-13
330	0	60.150146484375	-8.028746608346296e-13
331	0	60.4705810546875	-7.599593114804402e-13
332	0	60.8367919921875	-7.778407070446858e-13
333	0	61.1572265625	-8.279086146245736e-13
334	0	61.4776611328125	-7.724762883754121e-13
335	0	61.798095703125	-8.064509399474788e-13
336	0	62.164306640625	-7.68900009262563e-13
337	0	62.4847412109375	-7.671118697061383e-13
338	0	62.80517578125	-7.545948928111664e-13
339	0	63.1256103515625	-7.796288466011103e-13
340	0	63.4918212890625	-7.653237301497137e-13
341	0	63.812255859375	-7.832051257139594e-13
342	0	64.1326904296875	-7.420779159161944e-13
343	0	64.453125	-7.385016368033453e-13
344	0	64.8193359375	-7.313490785776471e-13
345	0	65.1397705078125	-7.331372181340716e-13
346	0	65.460205078125	-7.474423345854681e-13
347	0	65.826416015625	-7.617474510368646e-13
348	0	66.1468505859375	-7.563830323675909e-13
349	0	66.46728515625	-7.15255822569826e-13
350	0	66.7877197265625	-7.206202412390997e-13
351	0	67.1539306640625	-6.973744270055803e-13
352	0	67.474365234375	-7.027388456748541e-13
353	0	67.7947998046875	-7.063151247877031e-13
354	0	68.115234375	-7.295609390212224e-13
355	0	68.4814453125	-7.170439621262505e-13
356	0	68.8018798828125	-7.098914039005522e-13
357	0	69.122314453125	-6.90221868779882e-13
358	0	69.4427490234375	-6.74128612772061e-13
359	0	69.8089599609375	-6.74128612772061e-13
360	0	70.12939453125	-7.241965203519487e-13
361	0	70.4498291015625	-7.045269852312786e-13
362	0	70.8160400390625	-6.920100083363066e-13
363	0	71.136474609375	-6.580353567642399e-13
364	0	71.4569091796875	-6.598234963206644e-13
365	0	71.77734375	-6.777048918849101e-13
366	0	72.1435546875	-7.170439621262505e-13
367	0	72.4639892578125	-6.705523336592118e-13
368	0	72.784423828125	-6.222725656357485e-13
369	0	73.1048583984375	-6.401539611999942e-13
370	0	73.4710693359375	-6.633997754335137e-13
371	0	73.79150390625	-6.937981478927312e-13
372	0	74.1119384765625	-6.115437282972012e-13
373	0	74.432373046875	-6.330014029742959e-13
374	0	74.798583984375	-6.777048918849101e-13
375	0	75.1190185546875	-6.347895425307206e-13
376	0	75.439453125	-6.240607051921731e-13
377	0	75.7598876953125	-5.865097745072573e-13
378	0	76.1260986328125	-6.294251238614469e-13
379	0	76.446533203125	-6.45518379869268e-13
380	0	76.7669677734375	-6.45518379869268e-13
381	0	77.1331787109375	-5.882979140636818e-13
382	0	77.45361328125	-5.79357216281559e-13
383	0	77.7740478515625	-6.222725656357485e-13
384	0	78.094482421875	-6.437302403128434e-13
385	0	78.460693359375	-6.115437282972012e-13
386	0	78.7811279296875	-6.061793096279275e-13
387	0	79.1015625	-5.7578093716871e-13
388	0	79.4219970703125	-6.008148909586538e-13
389	0	79.7882080078125	-5.739927976122853e-13
390	0	80.108642578125	-6.258488447485978e-13
391	0	80.4290771484375	-6.008148909586538e-13
392	0	80.74951171875	-5.829334953944081e-13
393	0	81.11572265625	-5.79357216281559e-13
394	0	81.4361572265625	-5.650520998301625e-13
395	0	81.756591796875	-5.453825647094922e-13
396	0	82.122802734375	-5.829334953944081e-13
397	0	82.4432373046875	-5.91874193176531e-13
398	0	82.763671875	-5.79357216281559e-13
399	0	83.0841064453125	-5.435944251530677e-13
400	0	83.4503173828125	-5.650520998301625e-13
401	0	83.770751953125	-5.114079131374255e-13
402	0	84.0911865234375	-5.650520998301625e-13
403	0	84.41162109375	-5.25713029588822e-13
404	0	84.77783203125	-5.882979140636818e-13
405	0	85.0982666015625	-5.382300064837941e-13
406	0	85.418701171875	-5.632639602737379e-13
407	0	85.7391357421875	-5.418062855966431e-13
408	0	86.1053466796875	-5.185604713631239e-13
409	0	86.42578125	-5.310774482580957e-13
410	0	86.7462158203125	-5.632639602737379e-13
411	0	87.1124267578125	-5.543232624916151e-13
412	0	87.432861328125	-5.50746983378766e-13
413	0	87.7532958984375	-5.060434944681518e-13
414	0	88.07373046875	-5.203486109195484e-13
415	0	88.43994140625	-5.09619773581001e-13
416	0	88.7603759765625	-5.489588438223414e-13
417	0	89.080810546875	-5.131960526938502e-13
418	0	89.4012451171875	-4.881620989039062e-13
419	0	89.7674560546875	-4.863739593474816e-13
420	0	90.087890625	-5.292893087016712e-13
421	0	90.4083251953125	-5.221367504759729e-13
422	0	90.728759765625	-4.988909362424537e-13
423	0	91.094970703125	-4.613400055575378e-13
424	0	91.4154052734375	-5.131960526938502e-13
425	0	91.73583984375	-5.25713029588822e-13
426	0	92.0562744140625	-5.167723318066992e-13
427	0	92.4224853515625	-4.684925637832359e-13
428	0	92.742919921875	-5.09619773581001e-13
429	0	93.0633544921875	-5.167723318066992e-13
430	0	93.4295654296875	-5.006790757988782e-13
431	0	93.75	-4.577637264446886e-13
432	0	94.0704345703125	-4.756451220089343e-13
433	0	94.390869140625	-5.09619773581001e-13
434	0	94.757080078125	-5.060434944681518e-13
435	0	95.0775146484375	-4.899502384603308e-13
436	0	95.39794921875	-4.595518660011132e-13
437	0	95.7183837890625	-4.5418744733183947e-13
438	0	96.0845947265625	-4.738569824525097e-13
439	0	96.405029296875	-4.702807033396606e-13
440	0	96.7254638671875	-4.953146571296045e-13
441	0	97.0458984375	-4.792214011217834e-13
442	0	97.412109375	-4.845858197910572e-13
443	0	97.7325439453125	-4.4167047043686754e-13
444	0	98.052978515625	-4.345179122111693e-13
445	0	98.419189453125	-4.434586099932921e-13
446	0	98.7396240234375	-4.4703488910614126e-13
447	0	99.06005859375	-4.702807033396606e-13
448	0	99.3804931640625	-4.613400055575378e-13
449	0	99.7467041015625	-4.452467495497166e-13
450	0	100.067138671875	-4.3630605176759387e-13
451	0	100.3875732421875	-4.649162846703869e-13
452	0	100.7080078125	-4.3272977265474474e-13
453	0	101.07421875	-4.345179122111693e-13
454	0	101.3946533203125	-4.5418744733183947e-13
455	0	101.715087890625	-4.559755868882641e-13
456	0	102.0355224609375	-4.4167047043686754e-13
457	0	102.4017333984375	-4.3988233088044295e-13
458	0	102.72216796875	-4.184246562033482e-13
459	0	103.0426025390625	-4.1663651664692357e-13
460	0	103.4088134765625	-4.5418744733183947e-13
461	0	103.729248046875	-4.631281451139623e-13
462	0	104.0496826171875	-4.684925637832359e-13
463	0	104.3701171875	-3.9875512108267797e-13
464	0	104.736328125	-4.1484837709049903e-13
465	0	105.0567626953125	-4.1663651664692357e-13
466	0	105.377197265625	-4.613400055575378e-13
467	0	105.6976318359375	-4.3988233088044295e-13
468	0	106.0638427734375	-3.8981442330055517e-13
469	0	106.38427734375	-3.916025628569797e-13
470	0	106.7047119140625	-4.2915349354189556e-13
471	0	107.025146484375	-4.434586099932921e-13
472	0	107.391357421875	-3.969669815262534e-13
473	0	107.7117919921875	-3.844500046312815e-13
474	0	108.0322265625	-3.8981442330055517e-13
475	0	108.3984375	-4.5418744733183947e-13
476	0	108.7188720703125	-3.916025628569797e-13
477	0	109.039306640625	-3.969669815262534e-13
478	0	109.3597412109375	-3.969669815262534e-13
479	0	109.7259521484375	-4.434586099932921e-13
480	0	110.04638671875	-4.184246562033482e-13
481	0	110.3668212890625	-4.076958188648008e-13
482	0	110.687255859375	-3.790855859620078e-13
483	0	111.053466796875	-3.790855859620078e-13
484	0	111.3739013671875	-4.112720979776499e-13
485	0	111.6943359375	-4.220009353161973e-13
486	0	112.0147705078125	-4.130602375340745e-13
487	0	112.3809814453125	-4.0233140019552705e-13
488	0	112.701416015625	-3.5941605084133754e-13
489	0	113.0218505859375	-3.9875512108267797e-13
490	0	113.34228515625	-3.70144888179885e-13
491	0	113.70849609375	-3.916025628569797e-13
492	0	114.0289306640625	-4.112720979776499e-13
493	0	114.349365234375	-3.844500046312815e-13
494	0	114.715576171875	-3.70144888179885e-13
495	0	115.0360107421875	-3.70144888179885e-13
496	0	115.3564453125	-3.6120419039776213e-13
497	0	115.6768798828125	-3.4868721350279015e-13
498	0	116.0430908203125	-3.790855859620078e-13
499	0	116.363525390625	-4.0948395842122536e-13
500	0	116.6839599609375	-3.7372116729273406e-13
501	0	117.00439453125	-3.790855859620078e-13
502	0	117.37060546875	-3.719330277363095e-13
503	0	117.6910400390625	-3.6120419039776213e-13
504	0	118.011474609375	-3.647804695106112e-13
505	0	118.3319091796875	-3.8981442330055517e-13
506	0	118.6981201171875	-3.772974464055832e-13
507	0	119.0185546875	-3.8802628374413053e-13
508	0	119.3389892578125	-3.5583977172848846e-13
509	0	119.7052001953125	-3.808737255184323e-13
510	0	120.025634765625	-3.272295388256954e-13
511	0	120.3460693359375	-3.6120419039776213e-13
512	0	120.66650390625	-3.8802628374413053e-13
513	0	121.03271484375	-3.772974464055832e-13
514	0	121.3531494140625	-3.325939574949691e-13
515	0	121.673583984375	-3.2901767838211995e-13
516	0	121.9940185546875	-3.522634926156393e-13
517	0	122.3602294921875	-4.112720979776499e-13
518	0	122.6806640625	-3.3795837616424275e-13
519	0	123.0010986328125	-3.4153465527709194e-13
520	0	123.321533203125	-3.129244223742989e-13
521	0	123.687744140625	-3.540516321720638e-13
522	0	124.0081787109375	-4.0590767930837623e-13
523	0	124.32861328125	-3.6120419039776213e-13
524	0	124.69482421875	-3.129244223742989e-13
525	0	125.0152587890625	-3.433227948335165e-13
526	0	125.335693359375	-3.790855859620078e-13
527	0	125.6561279296875	-3.468990739463656e-13
528	0	126.0223388671875	-2.9504302681005324e-13
529	0	126.3427734375	-3.772974464055832e-13
530	0	126.6632080078125	-3.790855859620078e-13
531	0	126.983642578125	-3.647804695106112e-13
532	0	127.349853515625	-3.4868721350279015e-13
533	0	127.6702880859375	-3.272295388256954e-13
534	0	127.99072265625	-3.075600037050251e-13
535	0	128.3111572265625	-3.45110934389941e-13
536	0	128.6773681640625	-3.790855859620078e-13
537	0	128.997802734375	-3.4153465527709194e-13
538	0	129.3182373046875	-3.3617023660781816e-13
539	0	129.6844482421875	-3.325939574949691e-13
540	0	130.0048828125	-3.0398372459217604e-13
541	0	130.3253173828125	-3.218651201564217e-13
542	0	130.645751953125	-3.6835674862346034e-13
543	0	131.011962890625	-3.3795837616424275e-13
544	0	131.3323974609375	-3.5583977172848846e-13
545	0	131.65283203125	-3.45110934389941e-13
546	0	131.9732666015625	-3.343820970513936e-13
547	0	132.3394775390625	-2.986193059229023e-13
548	0	132.659912109375	-3.272295388256954e-13
549	0	132.9803466796875	-3.433227948335165e-13
550	0	133.30078125	-3.3617023660781816e-13
551	0	133.6669921875	-3.540516321720638e-13
552	0	133.9874267578125	-3.5941605084133754e-13
553	0	134.307861328125	-3.2544139926927077e-13
554	0	134.6282958984375	-2.9504302681005324e-13
555	0	134.9945068359375	-3.308058179385445e-13
556	0	135.31494140625	-3.075600037050251e-13
557	0	135.6353759765625	-3.218651201564217e-13
558	0	136.0015869140625	-3.5941605084133754e-13
559	0	136.322021484375	-3.3617023660781816e-13
560	0	136.6424560546875	-3.1113628281787425e-13
561	0	136.962890625	-2.843141894715058e-13
562	0	137.3291015625	-3.3617023660781816e-13
563	0	137.6495361328125	-3.200769805999971e-13
564	0	137.969970703125	-3.540516321720638e-13
565	0	138.2904052734375	-2.9504302681005324e-13
566	0	138.6566162109375	-3.1471256193072343e-13
567	0	138.97705078125	-2.843141894715058e-13
568	0	139.2974853515625	-3.522634926156393e-13
569	0	139.617919921875	-3.2544139926927077e-13
570	0	139.984130859375	-3.129244223742989e-13
571	0	140.3045654296875	-2.646446543508356e-13
572	0	140.625	-3.7550930684915865e-13
573	0	140.9912109375	-3.433227948335165e-13
574	0	141.3116455078125	-3.075600037050251e-13
575	0	141.632080078125	-2.807379103586567e-13
576	0	141.9525146484375	-3.57627911284913e-13
577	0	142.3187255859375	-3.2544139926927077e-13
578	0	142.63916015625	-3.2901767838211995e-13
