	Scan	Voltage (mV)	Current (A)
187	0	106.7047119140625	-3.564358182472966e-12
188	0	107.574462890625	-3.606081438789539e-12
189	0	108.3984375	-3.463030274275574e-12
190	0	109.222412109375	-3.463030274275574e-12
191	0	110.04638671875	-3.2782558534450354e-12
192	0	110.870361328125	-3.1948093408118892e-12
193	0	111.7401123046875	-3.2126907363761347e-12
194	0	112.5640869140625	-3.1948093408118892e-12
195	0	113.3880615234375	-3.266334923068872e-12
196	0	114.2120361328125	-3.1232837585549064e-12
197	0	115.0360107421875	-2.9683116636647774e-12
198	0	115.90576171875	-2.9623511984766957e-12
199	0	116.729736328125	-2.8669837554673857e-12
200	0	117.5537109375	-2.9861930592290233e-12
201	0	118.377685546875	-2.956390733288614e-12
202	0	119.20166015625	-2.7954581732104033e-12
203	0	120.0714111328125	-2.700090730201093e-12
204	0	120.8953857421875	-2.664327939072602e-12
205	0	121.7193603515625	-2.9206279421601226e-12
206	0	122.5433349609375	-2.6404860783202742e-12
207	0	123.3673095703125	-2.6106837523798645e-12
208	0	124.237060546875	-2.4080279359850807e-12
209	0	125.06103515625	-2.65836747388452e-12
210	0	125.885009765625	-2.6166442175679466e-12
211	0	126.708984375	-2.4378302619254904e-12
212	0	127.532958984375	-2.324581423351934e-12
213	0	128.4027099609375	-2.402067470796999e-12
214	0	129.2266845703125	-2.479553518242063e-12
215	0	130.0506591796875	-2.390146540420835e-12
216	0	130.8746337890625	-2.2530558410949517e-12
217	0	131.6986083984375	-2.1159651417690686e-12
218	0	132.568359375	-2.241134910718788e-12
219	0	133.392333984375	-2.2530558410949517e-12
220	0	134.21630859375	-2.3126604929757707e-12
221	0	135.040283203125	-2.0861628158286593e-12
222	0	135.8642578125	-2.0980837462048227e-12
223	0	136.7340087890625	-1.9550325816908575e-12
224	0	137.5579833984375	-2.074241885452495e-12
225	0	138.3819580078125	-1.990795372819349e-12
226	0	139.2059326171875	-2.074241885452495e-12
227	0	140.0299072265625	-2.0265581639478403e-12
228	0	140.899658203125	-1.9490721165027758e-12
229	0	141.7236328125	-1.9133093253742844e-12
230	0	142.547607421875	-1.734495369731828e-12
231	0	143.37158203125	-1.7762186260484012e-12
232	0	144.195556640625	-1.841783743117302e-12
233	0	145.01953125	-1.782179091236483e-12
234	0	145.8892822265625	-1.8060209519888105e-12
235	0	146.7132568359375	-1.8060209519888105e-12
236	0	147.5372314453125	-1.7523767652960736e-12
237	0	148.3612060546875	-1.6450883919105998e-12
238	0	149.1851806640625	-1.585483740029781e-12
239	0	150.054931640625	-1.6033651355940265e-12
240	0	150.87890625	-1.5079976925847165e-12
